475dd830-ed5b-44cb-9a1c-b8bb451d20d1,2016-09-05 12:55:19 +0900,2,0
47e0f2b8-d37d-4593-960f-2aa9772b4431,2016-09-05 12:48:47 +0900,2,0
4ad8ee75-7994-4252-953c-de74ec974f6a,2016-09-05 12:46:16 +0900,2,0
4bff1893-91de-4d89-afa3-84ee445593d2,2016-09-30 12:23:52 +0900,8,0
4da14ff4-d578-47de-997f-eab2701fbfed,2016-08-30 21:40:32 +0900,8,0
4da14ff4-d578-47de-997f-eab2701fbfed,2016-08-30 21:51:31 +0900,8,1
4da14ff4-d578-47de-997f-eab2701fbfed,2016-08-30 23:28:30 +0900,8,0
5071d4c9-8784-425b-aecf-6dfac555baea,2016-10-11 11:24:38 +0900,8,0
50828a3d-3773-4696-85d3-6d174b8dace5,2016-08-31 11:06:44 +0900,8,0
51415c64-65bb-4b82-9e80-34ffa8572e7c,2016-09-23 13:51:15 +0900,8,0
51415c64-65bb-4b82-9e80-34ffa8572e7c,2016-09-23 14:23:38 +0900,8,0
51415c64-65bb-4b82-9e80-34ffa8572e7c,2016-10-21 16:02:26 +0900,9,0
5230b3c0-bac9-489c-b7e9-b3e7d682c606,2016-11-01 17:53:24 +0900,7,0
5717633e-ebcc-41bd-9e9c-7876e4291f0f,2016-08-31 18:19:33 +0900,8,0
5717633e-ebcc-41bd-9e9c-7876e4291f0f,2016-08-31 19:55:22 +0900,8,0
5722ef83-c2b3-40f7-8a17-0742f9fe7122,2016-09-24 09:29:19 +0900,8,0
5722ef83-c2b3-40f7-8a17-0742f9fe7122,2016-09-25 03:01:20 +0900,8,0
583d1266-6c1b-4fc3-a280-4e39461211a3,2016-10-13 22:11:03 +0900,8,0
583d7c8f-a1da-48ff-bdef-9f884fb73399,2016-11-07 15:07:17 +0900,8,0
583d7c8f-a1da-48ff-bdef-9f884fb73399,2016-11-07 15:09:37 +0900,9,1
58705723-71b8-48f7-8cd9-e4fd25c0ccb7,2016-10-04 11:59:27 +0900,4,0
59f412a3-92bf-44e9-9ed1-8725a3943534,2016-11-02 17:16:31 +0900,6,0
5b315a4b-89a0-4c48-b6df-062a1fb340af,2016-10-07 23:17:15 +0900,8,0
5b933643-668f-4596-8744-dbf3b8767517,2016-09-30 01:50:26 +0900,8,0
5dee83c5-f886-46f0-8927-816a599e2506,2016-10-14 19:13:42 +0900,8,0
5e84f1eb-235f-496c-a521-b7a45a160252,2016-09-23 10:18:47 +0900,8,0
6109fa3b-6261-4e6a-a6ea-4a17db74f390,2016-09-26 15:19:10 +0900,8,0
6269e538-4c49-4fc7-9be9-3839bb94d17c,2016-10-31 16:15:51 +0900,7,0
63c2b642-8265-4821-a3a6-1428a83862b9,2016-09-30 01:49:22 +0900,8,0
6423aba2-d597-4756-bb5b-2afd06d320ae,2016-10-30 15:49:26 +0900,7,0
6423aba2-d597-4756-bb5b-2afd06d320ae,2016-10-30 15:49:53 +0900,7,1
6423aba2-d597-4756-bb5b-2afd06d320ae,2016-10-30 15:50:09 +0900,7,1
6423aba2-d597-4756-bb5b-2afd06d320ae,2016-10-30 15:50:54 +0900,7,1
64ee1b2e-4607-4990-9c3c-c3336f6458bc,2016-10-05 19:05:12 +0900,8,0
67d96319-328d-4030-87ec-44671241038c,2016-10-24 12:32:59 +0900,8,0
6a3432b4-4c78-486f-aa6f-53a93c45058f,2016-10-14 09:24:41 +0900,8,0
6abf155e-776b-4a72-8903-c9463fc6f16e,2016-08-30 20:00:15 +0900,8,0
6e2f6c70-7486-4cf7-bdac-46d3d77aa9f8,2016-10-04 11:41:18 +0900,14,0
6eb771b2-faa0-4e0d-bd2f-d37a5cf06920,2016-11-08 13:32:19 +0900,8,0
6f0ce3dc-9a1d-42af-b7fd-110085cbe0d2,2016-09-28 11:18:25 +0900,8,0
6f27de0a-bf94-4d6c-a7bd-6f34f8a1535b,2016-09-01 15:53:51 +0900,8,0
739e6ca9-2d96-4363-b02f-3ace41f07138,2016-09-27 13:42:50 +0900,8,0
75274dfc-0099-42d6-8a74-b6105ff36535,2016-10-04 11:31:12 +0900,4,0
787a02b1-d733-46da-b179-c5ba216279e2,2016-09-26 12:28:45 +0900,8,0
787a02b1-d733-46da-b179-c5ba216279e2,2016-09-26 13:14:16 +0900,8,0
787a02b1-d733-46da-b179-c5ba216279e2,2016-09-26 13:14:47 +0900,8,1
7b0aa126-0486-4184-9e27-d1c798fb7c9f,2016-10-12 16:21:17 +0900,8,0
7b0aa126-0486-4184-9e27-d1c798fb7c9f,2016-10-12 16:21:27 +0900,8,1
7b2dd401-1d4e-4768-93b8-593d5a130ba6,2016-10-04 11:59:13 +0900,16,0
7b2dd401-1d4e-4768-93b8-593d5a130ba6,2016-10-04 11:59:57 +0900,16,1
7f33bccd-6a1c-4eba-baa2-88dc9933e383,2016-10-01 17:20:01 +0900,8,0
7f33bccd-6a1c-4eba-baa2-88dc9933e383,2016-10-01 17:20:29 +0900,8,1
80aa5699-fbd0-4835-bc02-7218f5f1338e,2016-09-26 18:19:51 +0900,8,0
85591c9d-08db-42a6-b78d-57ec3ee0e72e,2016-10-04 12:02:00 +0900,4,0
87076687-78ce-410a-bdf9-07fd1e63c7b6,2016-10-11 19:41:55 +0900,8,0
87076687-78ce-410a-bdf9-07fd1e63c7b6,2016-10-11 19:47:20 +0900,8,1
87076687-78ce-410a-bdf9-07fd1e63c7b6,2016-10-11 19:48:36 +0900,8,1
87076687-78ce-410a-bdf9-07fd1e63c7b6,2016-10-11 19:50:23 +0900,8,1
87076687-78ce-410a-bdf9-07fd1e63c7b6,2016-10-11 19:55:06 +0900,8,0
88b92923-b9be-441d-be51-054df3e7470a,2016-09-23 10:29:28 +0900,8,0
8be8e299-d1ba-4bf0-8308-9671ff089aa0,2016-10-24 01:17:32 +0900,8,0
8be8e299-d1ba-4bf0-8308-9671ff089aa0,2016-10-24 01:20:25 +0900,8,1
8c226ad5-2644-4a53-a273-b795e3e27765,2016-08-31 12:03:40 +0900,8,0
8ddcb0be-7037-44a0-a747-43f0b9d63a96,2016-08-30 19:45:35 +0900,8,0
8ddcb0be-7037-44a0-a747-43f0b9d63a96,2016-08-30 19:50:45 +0900,8,1
8e03e4e0-e7c4-4acd-997c-bd0559a98a48,2016-10-24 20:41:03 +0900,8,0
8e60c259-a92c-4f91-91d7-ad8850e28eb6,2016-10-04 11:57:11 +0900,4,0
8ea1d000-8567-436b-83a6-598f6ae4a72c,2016-10-06 10:48:06 +0900,8,0
8ede1f02-8110-4388-ae45-7e022c26155d,2016-10-03 15:02:30 +0900,8,0
8ede1f02-8110-4388-ae45-7e022c26155d,2016-10-03 15:02:34 +0900,8,1
8ede1f02-8110-4388-ae45-7e022c26155d,2016-10-03 15:03:14 +0900,8,1
8ede1f02-8110-4388-ae45-7e022c26155d,2016-10-07 14:41:43 +0900,8,0
8ede1f02-8110-4388-ae45-7e022c26155d,2016-10-11 11:06:47 +0900,8,0
921f9834-b8a8-4ba2-af05-a20a8630e16c,2016-10-31 13:02:06 +0900,8,0
921f9834-b8a8-4ba2-af05-a20a8630e16c,2016-10-31 13:08:39 +0900,8,1
921f9834-b8a8-4ba2-af05-a20a8630e16c,2016-10-31 13:02:18 +0900,8,1
921f9834-b8a8-4ba2-af05-a20a8630e16c,2016-10-31 16:11:51 +0900,8,1
93119a54-7191-42c3-881a-f508d90ec07c,2016-10-13 20:38:11 +0900,8,0
93459abb-a440-4256-a268-a91054b7f99a,2016-10-07 14:46:05 +0900,8,0
93ee476c-7d6c-4566-9ff3-0466e8220e57,2016-08-31 18:17:26 +0900,8,0
950c4398-27e1-46a9-b275-35f9f6cb6013,2016-09-01 15:51:47 +0900,8,0
953d9ee3-942f-4d0c-a19b-30f60c481607,2016-09-01 15:53:35 +0900,8,0
963fac11-54ab-4d70-a851-b2418ce66837,2016-10-27 21:08:35 +0900,8,0
978cb071-c738-46a0-9eb9-8f44975bf2de,2016-09-26 15:19:13 +0900,8,0
98afd3e5-9d40-44e6-9d89-503ae7e00d0f,2016-09-27 00:46:39 +0900,8,0
99975071-88bd-4cdb-83d3-613d243c6478,2016-09-06 02:19:24 +0900,8,0
9b5d6729-59a9-4d00-b744-aec9d10a2878,2016-09-23 14:11:35 +0900,8,0
9b5d6729-59a9-4d00-b744-aec9d10a2878,2016-09-23 14:11:50 +0900,8,1
9b5d6729-59a9-4d00-b744-aec9d10a2878,2016-09-23 14:23:43 +0900,8,0
9bb30549-0d11-4cc3-9471-fda0fc1c4de5,2016-10-11 22:20:39 +0900,8,0
9cb76b12-4954-4c93-bde3-7d6335b01e73,2016-10-13 10:33:13 +0900,8,0
9cb76b12-4954-4c93-bde3-7d6335b01e73,2016-10-13 11:03:24 +0900,8,0
9cb76b12-4954-4c93-bde3-7d6335b01e73,2016-10-17 15:06:43 +0900,8,1
9cb76b12-4954-4c93-bde3-7d6335b01e73,2016-10-24 12:45:35 +0900,8,0
9cb76b12-4954-4c93-bde3-7d6335b01e73,2016-10-27 15:34:44 +0900,8,0
9cb76b12-4954-4c93-bde3-7d6335b01e73,2016-10-28 12:00:13 +0900,8,0
9cdaeaa5-3412-4de0-bed7-492206f08bde,2016-08-31 18:09:08 +0900,8,0
9d1dc7c5-448b-49e6-aca5-23a822e854d7,2016-09-30 12:13:43 +0900,8,0
9ecc5dd8-3338-41a7-a16a-47704d94feac,2016-09-05 12:55:09 +0900,2,0
a066bb3e-b7b4-41c1-89cf-ff381671c476,2016-10-04 11:44:03 +0900,4,0
a3655337-65d0-4f02-98ad-141098d12790,2016-10-30 15:47:19 +0900,7,0
a604a90e-90b4-4733-84f5-9ae8b3316050,2016-09-26 15:18:53 +0900,8,0
a604a90e-90b4-4733-84f5-9ae8b3316050,2016-10-25 11:28:47 +0900,9,1
a6f3566f-dc1a-483f-9ce6-2bccbdbab4ff,2016-09-26 12:13:07 +0900,8,0
a6f3566f-dc1a-483f-9ce6-2bccbdbab4ff,2016-09-26 12:22:38 +0900,8,1
a6f3566f-dc1a-483f-9ce6-2bccbdbab4ff,2016-09-26 12:22:43 +0900,8,1
a6f3566f-dc1a-483f-9ce6-2bccbdbab4ff,2016-09-26 12:22:56 +0900,8,1
a78f16ae-77f2-4dfc-bbc3-88a812c42361,2016-10-04 11:38:48 +0900,4,0
a84d4f24-7761-4e5d-97e4-322c67b530c4,2016-09-20 17:47:53 +0900,8,0
ab317ddc-2075-4d56-b0f9-523a5953d6e1,2016-09-29 11:28:21 +0900,8,0
ab317ddc-2075-4d56-b0f9-523a5953d6e1,2016-09-29 11:36:21 +0900,8,1
ace0c968-888b-46d8-9b82-c00decef42ff,2016-10-21 20:40:36 +0900,8,0
ace0c968-888b-46d8-9b82-c00decef42ff,2016-10-21 22:00:13 +0900,8,0
adf552bd-9856-4f57-bcd6-1034621af102,2016-09-29 19:55:28 +0900,8,0
b095de92-6394-43b6-8219-7143cfe3c1a6,2016-10-07 14:41:50 +0900,8,0
b095de92-6394-43b6-8219-7143cfe3c1a6,2016-10-11 11:06:54 +0900,8,0
b1d397ee-f805-4591-a88f-5e449656f50e,2016-10-07 11:40:29 +0900,8,0
b1d77437-333f-478e-bdfc-0287f03974ad,2016-09-01 16:16:59 +0900,8,0
b1edeb73-7109-4e9f-849b-67df476ad2cb,2016-11-07 21:36:25 +0900,8,0
b1edeb73-7109-4e9f-849b-67df476ad2cb,2016-11-07 21:40:22 +0900,8,1
b1edeb73-7109-4e9f-849b-67df476ad2cb,2016-11-07 21:40:49 +0900,8,1
b2816233-2c86-4626-9416-52849fa82ca8,2016-10-03 15:03:56 +0900,8,0
b31315d6-c230-4bf9-b825-11700fcf052a,2016-10-04 11:56:25 +0900,4,0
b5cd5c4b-b9b9-4181-8db5-b8275131ca97,2016-11-01 19:33:04 +0900,3,0
b5cd5c4b-b9b9-4181-8db5-b8275131ca97,2016-11-01 19:34:38 +0900,3,1
b6b5f384-e966-488d-b34c-34665048624d,2016-10-05 19:01:29 +0900,8,0
b6b5f384-e966-488d-b34c-34665048624d,2016-10-06 16:35:36 +0900,8,0
b6b5f384-e966-488d-b34c-34665048624d,2016-10-19 13:55:48 +0900,8,0
b6b5f384-e966-488d-b34c-34665048624d,2016-10-21 18:29:02 +0900,9,0
b8dbc8cf-b6c6-418a-80e0-be5560141a78,2016-09-29 19:56:00 +0900,8,0
b9124ced-6bde-47e7-b45b-7cf950e699a1,2016-09-05 12:55:36 +0900,1,0
b9f7db23-67f1-479d-ae8c-1d8ea29abd8b,2016-10-07 14:41:55 +0900,8,0
c25f6662-867c-4c65-ae02-ac11f0e1185c,2016-10-04 11:49:26 +0900,4,0
c26060b2-0979-4727-853d-83b2e47f40df,2016-10-31 13:01:45 +0900,8,0
c7f68e86-c0c2-4513-a7ff-c08cf96ef2a9,2016-08-31 13:39:41 +0900,8,0
c92cadbd-3ac9-432d-ac3d-9e5eb9ba6f9e,2016-08-31 18:18:24 +0900,8,0
c9837834-61ed-4073-9141-79003fcc2c2d,2016-08-31 09:32:31 +0900,8,0
cb6c0bcd-db0b-472b-adff-d55f3cfbf922,2016-09-30 11:15:48 +0900,8,0
cb6c0bcd-db0b-472b-adff-d55f3cfbf922,2016-09-30 11:22:00 +0900,8,1
cbfe3b47-a039-4aff-8a14-3f69c38540b5,2016-10-04 11:37:35 +0900,4,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 01:03:53 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 16:02:34 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 16:04:47 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 16:37:45 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 16:44:37 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 16:57:46 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 17:58:28 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 18:04:47 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 18:05:29 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 18:06:22 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 18:13:31 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 18:14:38 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 18:21:01 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 18:21:37 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 18:24:48 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 20:48:16 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 21:38:53 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 16:44:48 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 16:57:14 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 17:59:46 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 18:03:03 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 18:12:51 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 18:13:43 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 18:22:19 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 19:05:46 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 19:28:21 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-21 19:39:23 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 11:22:56 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 11:33:50 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 11:23:02 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 11:24:49 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 11:26:00 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 11:29:00 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:15:02 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:24:55 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:25:29 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:25:51 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:27:31 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:34:41 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:35:09 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:36:50 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:45:10 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:45:24 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:45:41 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:52:04 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:52:31 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:52:58 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:53:02 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:54:32 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:55:08 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:57:35 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:57:55 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:58:20 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:58:36 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:59:29 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 13:09:42 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 13:09:55 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 13:10:11 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 13:10:32 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 13:16:04 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 14:48:56 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:57:51 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 12:58:04 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 13:04:28 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 13:04:51 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 13:06:54 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 13:06:58 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 14:03:54 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-25 14:17:11 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-27 12:18:11 +0900,9,1
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-27 16:33:28 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-31 13:51:13 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-31 13:22:27 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-31 16:13:37 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-31 16:29:32 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-31 17:12:28 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-31 17:24:03 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-10-31 20:38:24 +0900,9,0
cc50acbb-9f63-4ad7-8e70-86223fa7f089,2016-11-01 16:37:58 +0900,9,0
